CODE,THEME_A_CD,THEME_A_NM,THEME_B_CD,THEME_B_NM,THEME_C_CD,THEME_C_NM,THEME_D_CD,THEME_D_NM,GMAP_X,GMAP_Y
10002102231025,10002,지하철역,10,수도권,223,서해선,1025,시흥대야,126.79328889999999,37.450630400000001
10002102231026,10002,지하철역,10,수도권,223,서해선,1026,신천,126.7868692,37.439099800000001
10002102231027,10002,지하철역,10,수도권,223,서해선,1027,신현,126.7880196,37.409028499999998
10002102231028,10002,지하철역,10,수도권,223,서해선,1028,시흥시청,126.8055502,37.382206199999999
10002102231029,10002,지하철역,10,수도권,223,서해선,1029,시흥능곡,126.808712,37.369990000000001
10002102231030,10002,지하철역,10,수도권,223,서해선,1030,달미,126.80852179999999,37.349179300000003
10002102231031,10002,지하철역,10,수도권,223,서해선,1031,선부,126.8099088,37.335097099999999
10002102231032,10002,지하철역,10,수도권,223,서해선,1032,초지,126.8092247,37.319812800000001
10002102231033,10002,지하철역,10,수도권,223,서해선,1033,원곡,126.79627960000001,37.313229300000003
10002102231034,10002,지하철역,10,수도권,223,서해선,1034,원시,126.79010820000001,37.309955899999999
10002110160093,10002,지하철역,11,부산,016,부산 1호선,0093,괴정,128.99220653496999,35.099922066563401
10002110160094,10002,지하철역,11,부산,016,부산 1호선,0094,교대,129.080025782082,35.196223152370003
10002110160095,10002,지하철역,11,부산,016,부산 1호선,0095,구서,129.09128177173099,35.247657655167899
10002110160096,10002,지하철역,11,부산,016,부산 1호선,0096,남산,129.09254981560301,35.265716185158098
10002110160097,10002,지하철역,11,부산,016,부산 1호선,0097,남포,129.03485569958301,35.0980966050886
10002110160098,10002,지하철역,11,부산,016,부산 1호선,0098,노포,129.09499954456601,35.283638710129601
10002110160099,10002,지하철역,11,부산,016,부산 1호선,0099,당리,128.97324144672299,35.103771919822996
10002110160100,10002,지하철역,11,부산,016,부산 1호선,0100,대티,129.00011666207001,35.103234379610299
10002110160101,10002,지하철역,11,부산,016,부산 1호선,0101,동대신,129.01796415993601,35.110162542715898
10002110160102,10002,지하철역,11,부산,016,부산 1호선,0102,동래,129.07845612928901,35.205629246387304
10002110160103,10002,지하철역,11,부산,016,부산 1호선,0103,두실,129.09136689202799,35.257305583270302
10002110160104,10002,지하철역,11,부산,016,부산 1호선,0104,명륜,129.079886608245,35.212644452556603
10002110160105,10002,지하철역,11,부산,016,부산 1호선,0105,범내골,129.059289155785,35.147410368462097
10002110160106,10002,지하철역,11,부산,016,부산 1호선,0106,범어사,129.092724100608,35.273008774898599
10002110160107,10002,지하철역,11,부산,016,부산 1호선,0107,범일,129.05941596580001,35.141118121001703
10002110160108,10002,지하철역,11,부산,016,부산 1호선,0108,부산대,129.08944642526501,35.229716982394002
10002110160109,10002,지하철역,11,부산,016,부산 1호선,0109,부산역,129.03946460268901,35.114975577003896
10002110160110,10002,지하철역,11,부산,016,부산 1호선,0110,부산진,129.04780667676701,35.127880251242303
10002110160111,10002,지하철역,11,부산,016,부산 1호선,0111,부전,129.07114556483799,35.1728083780392
10002110160112,10002,지하철역,11,부산,016,부산 1호선,0112,사하,128.98365812364,35.0997485604045
10002110160113,10002,지하철역,11,부산,016,부산 1호선,0113,서대신,129.012125662247,35.110883163921798
10002110160114,10002,지하철역,11,부산,016,부산 1호선,0114,서면,129.06286370632199,35.162456591420501
10002110160115,10002,지하철역,11,부산,016,부산 1호선,0115,시청,129.076663357672,35.179840969189499
10002110160116,10002,지하철역,11,부산,016,부산 1호선,0116,신평,128.96067841216399,35.0952723190791
10002110160117,10002,지하철역,11,부산,016,부산 1호선,0117,양정,129.071335,35.173147999999998
10002110160118,10002,지하철역,11,부산,016,부산 1호선,0118,연산,129.08159297481299,35.186388126511403
10002110160119,10002,지하철역,11,부산,016,부산 1호선,0119,온천장,129.08650672235899,35.220417405406899
10002110160120,10002,지하철역,11,부산,016,부산 1호선,0120,자갈치,129.026451110366,35.0973469561036
10002110160121,10002,지하철역,11,부산,016,부산 1호선,0121,장전,129.088108038759,35.2381783653409
10002110160122,10002,지하철역,11,부산,016,부산 1호선,0122,좌천,129.054421227923,35.1344441614525
10002110160123,10002,지하철역,11,부산,016,부산 1호선,0123,중앙,129.03631375180501,35.105054396211102
10002110160124,10002,지하철역,11,부산,016,부산 1호선,0124,초량,129.04300945020699,35.121137557576702
10002110160125,10002,지하철역,11,부산,016,부산 1호선,0125,토성,129.019862852881,35.101061538747999
10002110160126,10002,지하철역,11,부산,016,부산 1호선,0126,하단,128.96640611576399,35.106272865753901
10002110160989,10002,지하철역,11,부산,016,부산 1호선,0989,동매,128.97548610000001,35.0884863
10002110160990,10002,지하철역,11,부산,016,부산 1호선,0990,장림,128.97517629999999,35.080980099999998
10002110160991,10002,지하철역,11,부산,016,부산 1호선,0991,신장림,128.97441499999999,35.0742428
10002110160992,10002,지하철역,11,부산,016,부산 1호선,0992,낫개,128.97737950000001,35.064759500000001
10002110160993,10002,지하철역,11,부산,016,부산 1호선,0993,다대포항,128.96887229999999,35.057292099999998
10002110160994,10002,지하철역,11,부산,016,부산 1호선,0994,다대포해수욕장,128.96782450000001,35.0493375
10002110170127,10002,지하철역,11,부산,017,부산 2호선,0127,가야,129.043465276169,35.156076987537098
10002110170128,10002,지하철역,11,부산,017,부산 2호선,0128,감전,128.99132610724001,35.155510152638797
10002110170129,10002,지하철역,11,부산,017,부산 2호선,0129,개금,129.02062709226601,35.153349057607002
10002110170130,10002,지하철역,11,부산,017,부산 2호선,0130,경성대부경대,129.10065000028499,35.137772023750401
10002110170131,10002,지하철역,11,부산,017,부산 2호선,0131,광안,129.11327614266401,35.158214107625703
10002110170132,10002,지하철역,11,부산,017,부산 2호선,0132,구남,128.99493488727501,35.196717070148203
10002110170133,10002,지하철역,11,부산,017,부산 2호선,0133,구명,128.99935575643201,35.202404428036502
10002110170134,10002,지하철역,11,부산,017,부산 2호선,0134,금곡,129.017068549811,35.267260732145402
10002110170135,10002,지하철역,11,부산,017,부산 2호선,0135,금련산,129.11096182087999,35.149837716688097
10002110170136,10002,지하철역,11,부산,017,부산 2호선,0136,남양산,129.019465614155,35.325341444063298
10002110170137,10002,지하철역,11,부산,017,부산 2호선,0137,남천,129.10816980272099,35.142316652936799
10002110170138,10002,지하철역,11,부산,017,부산 2호선,0138,냉정,129.01270325135201,35.151318091458698
10002110170139,10002,지하철역,11,부산,017,부산 2호선,0139,대연,129.09193999999999,35.135108000000002
10002110170140,10002,지하철역,11,부산,017,부산 2호선,0140,덕천,129.00574099426899,35.210614790526897
10002110170141,10002,지하철역,11,부산,017,부산 2호선,0141,덕포,128.98405126703801,35.173869151336802
10002110170142,10002,지하철역,11,부산,017,부산 2호선,0142,동백,129.14728431536199,35.161930983972603
10002110170143,10002,지하철역,11,부산,017,부산 2호선,0143,동원,129.01266166327599,35.258250470649998
10002110170144,10002,지하철역,11,부산,017,부산 2호선,0144,동의대,129.03274998024,35.154076356376898
10002110170145,10002,지하철역,11,부산,017,부산 2호선,0145,모덕,128.985633627331,35.180630838829799
10002110170146,10002,지하철역,11,부산,017,부산 2호선,0146,모라,128.98848531709999,35.189559702643201
10002110170147,10002,지하철역,11,부산,017,부산 2호선,0147,못골,129.08428550754499,35.134619283490601
10002110170148,10002,지하철역,11,부산,017,부산 2호선,0148,국제금융센터부산은행,129.06667949843401,35.145669715558803
10002110170149,10002,지하철역,11,부산,017,부산 2호선,0149,문현,129.06756325145901,35.138791424267801
10002110170150,10002,지하철역,11,부산,017,부산 2호선,0150,민락,129.12146474985499,35.167623181297401
10002110170151,10002,지하철역,11,부산,017,부산 2호선,0151,부산대양산캠퍼스,128.05664100000001,36.430121999999997
10002110170152,10002,지하철역,11,부산,017,부산 2호선,0152,부암,129.05051337696599,35.157619690962797
10002110170153,10002,지하철역,11,부산,017,부산 2호선,0153,사상,128.98458400483,35.162725566703998
10002110170154,10002,지하철역,11,부산,017,부산 2호선,0154,서면,129.05909104992301,35.157841939242701
10002110170155,10002,지하철역,11,부산,017,부산 2호선,0155,센텀시티,129.13184355921999,35.168864840522502
10002110170156,10002,지하철역,11,부산,017,부산 2호선,0156,수영,129.11520393823201,35.166561137289897
10002110170157,10002,지하철역,11,부산,017,부산 2호선,0157,수정,129.00862546267601,35.222163113225903
10002110170158,10002,지하철역,11,부산,017,부산 2호선,0158,시립미술관,129.138859328629,35.168903414571403
10002110170159,10002,지하철역,11,부산,017,부산 2호선,0159,양산,129.02639296256501,35.338639379813301
10002110170160,10002,지하철역,11,부산,017,부산 2호선,0160,율리,129.01303780453799,35.246619329450297
10002110170161,10002,지하철역,11,부산,017,부산 2호선,0161,장산,129.17685221511101,35.169895740329302
10002110170162,10002,지하철역,11,부산,017,부산 2호선,0162,전포,129.06548028935899,35.152748022182699
10002110170163,10002,지하철역,11,부산,017,부산 2호선,0163,주례,129.00248799718301,35.1505068087871
10002110170164,10002,지하철역,11,부산,017,부산 2호선,0164,중동,129.16853492394,35.166634981954601
10002110170165,10002,지하철역,11,부산,017,부산 2호선,0165,지게골,129.07413369963001,35.135730597621198
10002110170166,10002,지하철역,11,부산,017,부산 2호선,0166,해운대,129.15896777260599,35.163723925742701
10002110170167,10002,지하철역,11,부산,017,부산 2호선,0167,호포,129.016852088033,35.2817620468388
10002110170168,10002,지하철역,11,부산,017,부산 2호선,0168,화명,129.01388046880899,35.236267261913198
10002110170923,10002,지하철역,11,부산,017,부산 2호선,0923,증산,128.994043,35.301082000000001
10002110180169,10002,지하철역,11,부산,018,부산 3호선,0169,강서구청,128.96935365674901,35.212484312669801
10002110180170,10002,지하철역,11,부산,018,부산 3호선,0170,거제,129.06745196382099,35.191301833717098
10002110180171,10002,지하철역,11,부산,018,부산 3호선,0171,구포,128.98185910147501,35.211433248713597
10002110180172,10002,지하철역,11,부산,018,부산 3호선,0172,남산정,129.01260539487299,35.2120220840348
10002110180173,10002,지하철역,11,부산,018,부산 3호선,0173,대저,128.96070318861399,35.213328931860303
10002110180174,10002,지하철역,11,부산,018,부산 3호선,0174,덕천,128.99651903369801,35.206185635385197
10002110180176,10002,지하철역,11,부산,018,부산 3호선,0176,만덕,129.036653515187,35.212777521634997
10002110180177,10002,지하철역,11,부산,018,부산 3호선,0177,망미,129.10810799999999,35.171759999999999
10002110180178,10002,지하철역,11,부산,018,부산 3호선,0178,물만골,129.085823,35.176568000000003
10002110180179,10002,지하철역,11,부산,018,부산 3호선,0179,미남,129.06797836034099,35.205325453890602
10002110180180,10002,지하철역,11,부산,018,부산 3호선,0180,배산,129.09552299999999,35.173653000000002
10002110180181,10002,지하철역,11,부산,018,부산 3호선,0181,사직,129.068423673392,35.206082140433899
10002110180182,10002,지하철역,11,부산,018,부산 3호선,0182,수영,129.114608,35.167864999999999
10002110180183,10002,지하철역,11,부산,018,부산 3호선,0183,숙등,129.01334199999999,35.212178000000002
10002110180184,10002,지하철역,11,부산,018,부산 3호선,0184,연산,129.074158677078,35.188602694754898
10002110180185,10002,지하철역,11,부산,018,부산 3호선,0185,종합운동장,129.064887338814,35.199275708323299
10002110180186,10002,지하철역,11,부산,018,부산 3호선,0186,체육공원,128.96140096776301,35.213647893456702
10002110230731,10002,지하철역,11,부산,023,부산 4호선,0731,미남,129.06797836034099,35.205325453890602
10002110230732,10002,지하철역,11,부산,023,부산 4호선,0732,동래,129.08401104698601,35.201821074063801
10002110230733,10002,지하철역,11,부산,023,부산 4호선,0733,수안,129.09046416789801,35.200354555149801
10002110230734,10002,지하철역,11,부산,023,부산 4호선,0734,낙민,129.09750240438001,35.199793128615198
10002110230735,10002,지하철역,11,부산,023,부산 4호선,0735,충렬사,129.10179491730599,35.2053310474993
10002110230736,10002,지하철역,11,부산,023,부산 4호선,0736,명장,129.107578826572,35.213322797002398
10002110230737,10002,지하철역,11,부산,023,부산 4호선,0737,서동,129.11526814023,35.215982276366198
10002110230738,10002,지하철역,11,부산,023,부산 4호선,0738,금사,129.12355090181299,35.217628787100402
10002110230739,10002,지하철역,11,부산,023,부산 4호선,0739,반여농산물시장,129.136998974015,35.218250109063597
10002110230740,10002,지하철역,11,부산,023,부산 4호선,0740,석대,129.14614861098801,35.225773163532502
10002110230741,10002,지하철역,11,부산,023,부산 4호선,0741,영산대,129.15386038203599,35.232517266069401
10002110230742,10002,지하철역,11,부산,023,부산 4호선,0742,동부산대학,129.160516682902,35.236024814061601
10002110230743,10002,지하철역,11,부산,023,부산 4호선,0743,고촌,129.17145473766701,35.237296165658698
10002110230744,10002,지하철역,11,부산,023,부산 4호선,0744,안평,129.17181299999999,35.237397999999999
10002110280858,10002,지하철역,11,부산,028,부산-김해경전철,0858,가야대,128.86506267672101,35.2668315253392
10002110280859,10002,지하철역,11,부산,028,부산-김해경전철,0859,공항,128.94845229577001,35.172039482810597
10002110280860,10002,지하철역,11,부산,028,부산-김해경전철,0860,괘법르네시떼,128.977681978573,35.163278990693598
10002110280861,10002,지하철역,11,부산,028,부산-김해경전철,0861,김해대학,128.915588379762,35.229023490303497
10002110280862,10002,지하철역,11,부산,028,부산-김해경전철,0862,김해시청,128.89035379734401,35.227233438338502
10002110280863,10002,지하철역,11,부산,028,부산-김해경전철,0863,대사,128.93843730674499,35.217680563884102
10002110280864,10002,지하철역,11,부산,028,부산-김해경전철,0864,대저,128.96070318861399,35.213328931860303
10002110280865,10002,지하철역,11,부산,028,부산-김해경전철,0865,덕두,128.95413046004899,35.182053814393001
10002110280866,10002,지하철역,11,부산,028,부산-김해경전철,0866,등구,128.96353099999999,35.196346838525102
10002110280867,10002,지하철역,11,부산,028,부산-김해경전철,0867,박물관,128.87191394907299,35.240271972708598
10002110280868,10002,지하철역,11,부산,028,부산-김해경전철,0868,봉황,128.874454796572,35.227490166582498
10002110280869,10002,지하철역,11,부산,028,부산-김해경전철,0869,부원,128.88383997116301,35.226517349076403
10002110280870,10002,지하철역,11,부산,028,부산-김해경전철,0870,불암,128.92785217909801,35.222181351122899
10002110280871,10002,지하철역,11,부산,028,부산-김해경전철,0871,사상,128.988722,35.161566499999999
10002110280872,10002,지하철역,11,부산,028,부산-김해경전철,0872,서부산유통지구,128.95488820845901,35.166376216017802
10002110280873,10002,지하철역,11,부산,028,부산-김해경전철,0873,수로왕릉,128.87218028332799,35.232993800411002
10002110280874,10002,지하철역,11,부산,028,부산-김해경전철,0874,연지공원,128.86930295581899,35.249604289290801
10002110280875,10002,지하철역,11,부산,028,부산-김해경전철,0875,인제대,128.901830364418,35.228165139772003
10002110280876,10002,지하철역,11,부산,028,부산-김해경전철,0876,지내,128.92371520132701,35.227544253745101
10002110280877,10002,지하철역,11,부산,028,부산-김해경전철,0877,평강,128.95077099577,35.214058023998099
10002110280878,10002,지하철역,11,부산,028,부산-김해경전철,0878,장신대,128.867272816949,35.259525527808897
10002110330995,10002,지하철역,11,부산,033,부산-동해,0995,일광,129.23086280000001,35.267437299999997
10002110330996,10002,지하철역,11,부산,033,부산-동해,0996,기장,129.21633199999999,35.242809000000001
10002110330997,10002,지하철역,11,부산,033,부산-동해,0997,오시리아,129.2066471,35.196301200000001
10002110330998,10002,지하철역,11,부산,033,부산-동해,0998,송정,129.20011529999999,35.187925800000002
10002110330999,10002,지하철역,11,부산,033,부산-동해,0999,신해운대,129.17439680000001,35.181848100000003
10002110331000,10002,지하철역,11,부산,033,부산-동해,1000,벡스코,129.13424670000001,35.171405900000003
10002110331001,10002,지하철역,11,부산,033,부산-동해,1001,센텀,129.12257109999999,35.179221699999999
10002110331002,10002,지하철역,11,부산,033,부산-동해,1002,재송,129.11918399999999,35.1886826
10002110331003,10002,지하철역,11,부산,033,부산-동해,1003,안락,129.09951229999999,35.196026199999999
10002110331004,10002,지하철역,11,부산,033,부산-동해,1004,동래,129.08904010000001,35.197192800000003
10002110331005,10002,지하철역,11,부산,033,부산-동해,1005,교대,129.0782442,35.1942564
10002110331006,10002,지하철역,11,부산,033,부산-동해,1006,거제,129.07214250000001,35.1896019
10002110331007,10002,지하철역,11,부산,033,부산-동해,1007,거제해맞이,129.06712099999999,35.182201800000001
10002110331008,10002,지하철역,11,부산,033,부산-동해,1008,부전,129.05760660000001,35.164694900000001
10002110331009,10002,지하철역,11,부산,033,부산-동해,1009,부산원동,129.11290009999999,35.193640299999998
10002120190081,10002,지하철역,12,대전,019,대전 1호선,0081,대동,127.432836368875,36.331364716810299
10002120190082,10002,지하철역,12,대전,019,대전 1호선,0082,대전역,127.42572050968,36.328679464372001
10002120190083,10002,지하철역,12,대전,019,대전 1호선,0083,서대전네거리,127.40504568049499,36.328722217594603
10002120190084,10002,지하철역,12,대전,019,대전 1호선,0084,시청,127.381099264277,36.357800312327697
10002120190085,10002,지하철역,12,대전,019,대전 1호선,0085,신흥,127.44294279127401,36.329428151555803
10002120190086,10002,지하철역,12,대전,019,대전 1호선,0086,오룡,127.39335986157499,36.338371186853898
10002120190087,10002,지하철역,12,대전,019,대전 1호선,0087,용문,127.38444889054,36.345627454614601
10002120190088,10002,지하철역,12,대전,019,대전 1호선,0088,정부청사,127.371593190314,36.357740016896798
10002120190089,10002,지하철역,12,대전,019,대전 1호선,0089,중구청,127.412332984738,36.322616286749899
10002120190090,10002,지하철역,12,대전,019,대전 1호선,0090,중앙로,127.419573768441,36.3246927132435
10002120190091,10002,지하철역,12,대전,019,대전 1호선,0091,탄방,127.386615688506,36.351312274146203
10002120190092,10002,지하철역,12,대전,019,대전 1호선,0092,판암,127.45857233254,36.316974339311301
10002120190783,10002,지하철역,12,대전,019,대전 1호선,0783,갈마,127.36385569504699,36.358495480279799
10002120190784,10002,지하철역,12,대전,019,대전 1호선,0784,갑천,127.341641409465,36.353777376666301
10002120190785,10002,지하철역,12,대전,019,대전 1호선,0785,구암,127.33082037672099,36.3565874500513
10002120190786,10002,지하철역,12,대전,019,대전 1호선,0786,노은,127.317846,36.374240999999998
10002120190787,10002,지하철역,12,대전,019,대전 1호선,0787,반석,127.3043103,36.4127595
10002120190788,10002,지하철역,12,대전,019,대전 1호선,0788,월드컵경기장,127.31785844072201,36.366847770388503
10002120190789,10002,지하철역,12,대전,019,대전 1호선,0789,월평,127.35392174523901,36.3544879572921
10002120190790,10002,지하철역,12,대전,019,대전 1호선,0790,유성온천,127.32758005190701,36.357644743429098
10002120190791,10002,지하철역,12,대전,019,대전 1호선,0791,지족,127.319543799475,36.384077528011197
10002120190792,10002,지하철역,12,대전,019,대전 1호선,0792,현충원,127.321427,36.359082999999998
10002130200024,10002,지하철역,13,대구,020,대구 1호선,0024,각산,128.733842546999,35.871308560931297
10002130200025,10002,지하철역,13,대구,020,대구 1호선,0025,교대,128.59115168737301,35.8578976647795
10002130200026,10002,지하철역,13,대구,020,대구 1호선,0026,대곡,128.522783628057,35.814013684431899
10002130200027,10002,지하철역,13,대구,020,대구 1호선,0027,대구역,128.60515263362899,35.876138016162798
10002130200028,10002,지하철역,13,대구,020,대구 1호선,0028,대명,128.573857755262,35.839356253664903
10002130200029,10002,지하철역,13,대구,020,대구 1호선,0029,동대구역,128.63194769380399,35.884150558198399
10002130200030,10002,지하철역,13,대구,020,대구 1호선,0030,동촌,128.659861667141,35.883537640978098
10002130200031,10002,지하철역,13,대구,020,대구 1호선,0031,명덕,128.59330548386299,35.864411414080301
10002130200032,10002,지하철역,13,대구,020,대구 1호선,0032,반야월,128.724236936041,35.868029681615397
10002130200033,10002,지하철역,13,대구,020,대구 1호선,0033,반월당,128.59398519109601,35.871380817842301
10002130200034,10002,지하철역,13,대구,020,대구 1호선,0034,방촌,128.682074727036,35.876218094646703
10002130200035,10002,지하철역,13,대구,020,대구 1호선,0035,상인,128.545622670803,35.824024398073099
10002130200036,10002,지하철역,13,대구,020,대구 1호선,0036,성당못,128.56572082507401,35.839563387961498
10002130200037,10002,지하철역,13,대구,020,대구 1호선,0037,송현,128.55718655345001,35.8373348099651
10002130200038,10002,지하철역,13,대구,020,대구 1호선,0038,신기,128.71354505982501,35.866091959933499
10002130200039,10002,지하철역,13,대구,020,대구 1호선,0039,신천,128.62893556925599,35.879811917833301
10002130200040,10002,지하철역,13,대구,020,대구 1호선,0040,아양교,128.64956202379901,35.886238633412297
10002130200041,10002,지하철역,13,대구,020,대구 1호선,0041,안심,128.43787246272399,35.864409692426896
10002130200042,10002,지하철역,13,대구,020,대구 1호선,0042,안지랑,128.58078921781501,35.840645899400599
10002130200043,10002,지하철역,13,대구,020,대구 1호선,0043,영대병원,128.59066218392999,35.850676995258802
10002130200044,10002,지하철역,13,대구,020,대구 1호선,0044,용계,128.69262725269101,35.8699026790324
10002130200045,10002,지하철역,13,대구,020,대구 1호선,0045,월배,128.538029930178,35.819093287228199
10002130200046,10002,지하철역,13,대구,020,대구 1호선,0046,월촌,128.55205361984301,35.831756363068301
10002130200047,10002,지하철역,13,대구,020,대구 1호선,0047,율하,128.70167120282201,35.866840943160902
10002130200048,10002,지하철역,13,대구,020,대구 1호선,0048,중앙로,128.59708651262599,35.876303119976001
10002130200049,10002,지하철역,13,대구,020,대구 1호선,0049,진천,128.53066354768501,35.816454942158799
10002130200050,10002,지하철역,13,대구,020,대구 1호선,0050,칠성시장,128.617613127543,35.874713009513499
10002130200051,10002,지하철역,13,대구,020,대구 1호선,0051,큰고개,128.64008109917299,35.887647977665203
10002130200052,10002,지하철역,13,대구,020,대구 1호선,0052,해안,128.670112240912,35.879798357332398
10002130200053,10002,지하철역,13,대구,020,대구 1호선,0053,현충로,128.58805046493401,35.844479218206899
10002130200945,10002,지하철역,13,대구,020,대구 1호선,0945,설화명곡,128.4798007,35.798274800000002
10002130200946,10002,지하철역,13,대구,020,대구 1호선,0946,화원,128.4938339,35.803995399999998
10002130210054,10002,지하철역,13,대구,021,대구 2호선,0054,감삼,128.556208587339,35.857536744413601
10002130210055,10002,지하철역,13,대구,021,대구 2호선,0055,강창,128.49196880309,35.851635555435998
10002130210056,10002,지하철역,13,대구,021,대구 2호선,0056,경대병원,128.60337710262399,35.863475224613197
10002130210057,10002,지하철역,13,대구,021,대구 2호선,0057,계명대,128.50698971279701,35.851769075268798
10002130210058,10002,지하철역,13,대구,021,대구 2호선,0058,고산,128.704982662573,35.840931760871698
10002130210059,10002,지하철역,13,대구,021,대구 2호선,0059,내당,128.57278463583501,35.862374679209701
10002130210060,10002,지하철역,13,대구,021,대구 2호선,0060,다사,128.465317519427,35.857813548251499
10002130210061,10002,지하철역,13,대구,021,대구 2호선,0061,담티,128.67190914205901,35.846611878318001
10002130210062,10002,지하철역,13,대구,021,대구 2호선,0062,대공원,128.69364901066999,35.842973472927397
10002130210063,10002,지하철역,13,대구,021,대구 2호선,0063,대구은행,128.62627600110201,35.859103838974796
10002130210064,10002,지하철역,13,대구,021,대구 2호선,0064,대실,128.47847386126799,35.853326972325199
10002130210066,10002,지하철역,13,대구,021,대구 2호선,0066,두류,128.56453510980799,35.8601249153974
10002130210067,10002,지하철역,13,대구,021,대구 2호선,0067,만촌,128.65414107292801,35.854848846695702
10002130210068,10002,지하철역,13,대구,021,대구 2호선,0068,문양,128.45898813529701,35.865936032634998
10002130210069,10002,지하철역,13,대구,021,대구 2호선,0069,반고개,128.582534703443,35.865015048417497
10002130210070,10002,지하철역,13,대구,021,대구 2호선,0070,반월당,128.60264847363501,35.863281568600698
10002130210071,10002,지하철역,13,대구,021,대구 2호선,0071,범어,128.63576186955601,35.858949929255402
10002130210072,10002,지하철역,13,대구,021,대구 2호선,0072,사월,128.715951771688,35.836924318235098
10002130210073,10002,지하철역,13,대구,021,대구 2호선,0073,신남,128.58306010000001,35.865249599999999
10002130210074,10002,지하철역,13,대구,021,대구 2호선,0074,성서산업단지,128.515860300898,35.850716786928501
10002130210075,10002,지하철역,13,대구,021,대구 2호선,0075,수성구청,128.64472328178201,35.858917790619202
10002130210076,10002,지하철역,13,대구,021,대구 2호선,0076,신매,128.715224933728,35.837159979801498
10002130210077,10002,지하철역,13,대구,021,대구 2호선,0077,연호,128.678063651104,35.843491145785897
10002130210078,10002,지하철역,13,대구,021,대구 2호선,0078,용산,128.53820386379499,35.850606090132899
10002130210079,10002,지하철역,13,대구,021,대구 2호선,0079,이곡,128.52861645140001,35.8491242939036
10002130210080,10002,지하철역,13,대구,021,대구 2호선,0080,죽전,128.54790736200701,35.854399765890498
10002130210855,10002,지하철역,13,대구,021,대구 2호선,0855,영남대,128.75299100000001,35.836402999999997
10002130210856,10002,지하철역,13,대구,021,대구 2호선,0856,임당,128.74102178902399,35.834064247372702
10002130210857,10002,지하철역,13,대구,021,대구 2호선,0857,정평,128.728587701713,35.8340642540579
10002130290893,10002,지하철역,13,대구,029,대구 3호선,0893,칠곡경대병원,128.559954,35.958550000000002
10002130290894,10002,지하철역,13,대구,029,대구 3호선,0894,학정,128.55920499999999,35.951524999999997
10002130290895,10002,지하철역,13,대구,029,대구 3호선,0895,팔거,128.55840000000001,35.944000000000003
10002130290896,10002,지하철역,13,대구,029,대구 3호선,0896,동천,128.55670000000001,35.9377
10002130290897,10002,지하철역,13,대구,029,대구 3호선,0897,칠곡운암,128.55455000000001,35.931449999999998
10002130290898,10002,지하철역,13,대구,029,대구 3호선,0898,구암,128.5504,35.925800000000002
10002130290899,10002,지하철역,13,대구,029,대구 3호선,0899,태전,128.54740000000001,35.919699999999999
10002130290900,10002,지하철역,13,대구,029,대구 3호선,0900,매천,128.54349999999999,35.912700000000001
10002130290901,10002,지하철역,13,대구,029,대구 3호선,0901,매천시장,128.54580000000001,35.904400000000003
10002130290902,10002,지하철역,13,대구,029,대구 3호선,0902,팔달,128.54667499999999,35.897804000000001
10002130290903,10002,지하철역,13,대구,029,대구 3호선,0903,공단,128.55318,35.892479999999999
10002130290904,10002,지하철역,13,대구,029,대구 3호선,0904,만평,128.56110000000001,35.889800000000001
10002130290905,10002,지하철역,13,대구,029,대구 3호선,0905,팔달시장,128.56790000000001,35.888800000000003
10002130290906,10002,지하철역,13,대구,029,대구 3호선,0906,원대,128.5744,35.887799999999999
10002130290907,10002,지하철역,13,대구,029,대구 3호선,0907,북구청,128.58150000000001,35.883800000000001
10002130290908,10002,지하철역,13,대구,029,대구 3호선,0908,달성공원,128.5821,35.875700000000002
10002130290909,10002,지하철역,13,대구,029,대구 3호선,0909,서문시장,128.5823,35.869700000000002
10002130290910,10002,지하철역,13,대구,029,대구 3호선,0910,신남,128.582335,35.864455999999997
10002130290911,10002,지하철역,13,대구,029,대구 3호선,0911,남산,128.58349999999999,35.856699999999996
10002130290912,10002,지하철역,13,대구,029,대구 3호선,0912,명덕,128.59016399999999,35.856960999999998
10002130290913,10002,지하철역,13,대구,029,대구 3호선,0913,건들바위,128.59960000000001,35.855400000000003
10002130290914,10002,지하철역,13,대구,029,대구 3호선,0914,대봉교,128.60618700000001,35.855009000000003
10002130290915,10002,지하철역,13,대구,029,대구 3호선,0915,수성시장,128.61600000000001,35.854300000000002
10002130290916,10002,지하철역,13,대구,029,대구 3호선,0916,수성구민운동장,128.625,35.852400000000003
10002130290917,10002,지하철역,13,대구,029,대구 3호선,0917,어린이회관,128.62440000000001,35.845100000000002
10002130290918,10002,지하철역,13,대구,029,대구 3호선,0918,황금,128.62389999999999,35.838999999999999
10002130290919,10002,지하철역,13,대구,029,대구 3호선,0919,수성못,128.6232,35.831299999999999
10002130290920,10002,지하철역,13,대구,029,대구 3호선,0920,지산,128.63190700000001,35.825173999999997
10002130290921,10002,지하철역,13,대구,029,대구 3호선,0921,범물,128.639984,35.820917000000001
10002130290922,10002,지하철역,13,대구,029,대구 3호선,0922,용지,128.6465,35.818300000000001
10002140220001,10002,지하철역,14,광주,022,광주 1호선,0001,공항,126.81160318824099,35.1440939941943
10002140220002,10002,지하철역,14,광주,022,광주 1호선,0002,금남로4가,126.90968246689,35.1541818704086
10002140220003,10002,지하철역,14,광주,022,광주 1호선,0003,금남로5가,126.901604382909,35.154651399689101
